Time,Latency
88926464.0,4345.541401273886
1129926400.0,4345.541401273886
2170926336.0,4345.541401273886
3210926336.0,4345.541401273886
4250926592.0,4345.541401273886
5290926592.0,4345.541401273886
6332926464.0,4345.541401273886
7372926464.0,4345.541401273886
8411926272.0,4345.541401273886
9451926528.0,4315.436241610738
10493926400.0,4315.436241610738
11533926656.0,4315.436241610738
12573926656.0,4315.436241610738
13614926336.0,4315.436241610738
14655926528.0,4315.436241610738
15696926464.0,4315.436241610738
16737926656.0,4315.436241610738
17778926336.0,4315.436241610738
18818926336.0,4315.436241610738
19860926464.0,4316.455696202532
20903926528.0,4316.455696202532
21945926400.0,4316.455696202532
22989926400.0,4316.455696202532
24031926528.0,4316.455696202532
25071926528.0,4316.455696202532
26112926464.0,4316.455696202532
27152926464.0,4316.455696202532
28192926464.0,4316.455696202532
29234926592.0,5952.380952380953
30276926464.0,5952.380952380953
31317926400.0,5952.380952380953
32359926528.0,5952.380952380953
33400926464.0,5952.380952380953
34441926656.0,5952.380952380953
35481926400.0,5952.380952380953
36522926336.0,5952.380952380953
37576926464.0,5952.380952380953
38619926528.0,5952.380952380953
39659926528.0,9500.0
40699926528.0,9500.0
41741926400.0,9500.0
42783926528.0,9500.0
43824926464.0,9500.0
44864926464.0,9500.0
45905926656.0,9500.0
46946926336.0,9500.0
47999926528.0,9500.0
49042926336.0,9500.0
50083926528.0,8634.25925925926
51124926464.0,8634.25925925926
52166926592.0,8634.25925925926
53207926272.0,8634.25925925926
54247926528.0,8634.25925925926
55287926528.0,8634.25925925926
56329926656.0,8634.25925925926
57370926336.0,8634.25925925926
58411926272.0,8634.25925925926
59451926528.0,4023.5849056603774
60491926528.0,4023.5849056603774
61532926464.0,4023.5849056603774
62573926656.0,4023.5849056603774
63613926400.0,4023.5849056603774
64654926336.0,4023.5849056603774
65695926528.0,4023.5849056603774
66735926528.0,4023.5849056603774
67776926464.0,4023.5849056603774
68817926400.0,4023.5849056603774
69858926336.0,4156.77966101695
70899926528.0,4156.77966101695
71939926528.0,4156.77966101695
72980926464.0,4156.77966101695
74022926336.0,4156.77966101695
75067926528.0,4156.77966101695
76107926528.0,4156.77966101695
77149926400.0,4156.77966101695
