Time,Latency
73304576.0,4387.283236994219
1118304512.0,4387.283236994219
2159304448.0,4137.5
3200304640.0,4137.5
4241304576.0,4137.5
5282304512.0,4137.5
6324304384.0,4137.5
7366304512.0,4137.5
8406304512.0,4137.5
9447304448.0,4137.5
10489304576.0,4137.5
11530304512.0,4137.5
12570304512.0,3956.25
13612304640.0,3956.25
14653304320.0,3956.25
15693304576.0,3956.25
16735304448.0,3956.25
17776304640.0,3956.25
18817304576.0,3956.25
19857304320.0,3956.25
20899304448.0,3956.25
21941304576.0,3956.25
22981304576.0,3956.25
24022304512.0,4339.285714285715
25065304576.0,4339.285714285715
26105304576.0,4339.285714285715
27146304512.0,4339.285714285715
28189304320.0,4339.285714285715
29229304320.0,4339.285714285715
30269304576.0,4339.285714285715
31325304576.0,4339.285714285715
32376304384.0,4459.349593495935
33417304576.0,4459.349593495935
34457304576.0,4459.349593495935
35497304576.0,4459.349593495935
36538304512.0,4459.349593495935
37580304384.0,4459.349593495935
38621304576.0,4459.349593495935
39662304512.0,4459.349593495935
40704304640.0,4459.349593495935
41745304320.0,4459.349593495935
42785304576.0,9500.0
43827304448.0,9500.0
44868304640.0,9500.0
45912304384.0,9500.0
46954304512.0,9500.0
47996304640.0,9500.0
49036304640.0,9500.0
50076304640.0,9500.0
51120304384.0,9500.0
52167304704.0,8720.588235294119
53208304384.0,8720.588235294119
54262304512.0,8720.588235294119
55309304576.0,8720.588235294119
56350304512.0,8720.588235294119
57391304448.0,8720.588235294119
58432304384.0,8720.588235294119
59472304384.0,8720.588235294119
60513304576.0,8720.588235294119
61553304576.0,8720.588235294119
62593304576.0,3668.60465116279
63633304320.0,3668.60465116279
64674304512.0,3668.60465116279
65713304576.0,3668.60465116279
66754304512.0,3668.60465116279
67798304512.0,3668.60465116279
68838304512.0,3668.60465116279
69878304512.0,3668.60465116279
70918304512.0,3668.60465116279
71958304512.0,3668.60465116279
72998304512.0,4120.833333333334
74039304448.0,4120.833333333334
75078304512.0,4120.833333333334
76120304384.0,4120.833333333334
77163304448.0,4120.833333333334
78204304640.0,4120.833333333334
