Time,Latency
86780160.0,4366.666666666667
1128780288.0,4366.666666666667
2170780160.0,4366.666666666667
3211780096.0,4366.666666666667
4252780288.0,4366.666666666667
5294780160.0,4366.666666666667
6340780032.0,4366.666666666667
7381780224.0,4178.0
8425780224.0,4178.0
9467780096.0,4178.0
10510780160.0,4178.0
11550780160.0,4178.0
12589780224.0,4178.0
13629780224.0,4178.0
14670780160.0,4178.0
15712780032.0,4178.0
16753780224.0,4357.142857142857
17794780160.0,4357.142857142857
18836780032.0,4357.142857142857
19877780224.0,4357.142857142857
20918780160.0,4357.142857142857
21959780096.0,4357.142857142857
23001780224.0,4357.142857142857
24043780096.0,4357.142857142857
25085780224.0,4357.142857142857
26124780288.0,4357.142857142857
27165780224.0,4498.251748251748
28207780096.0,4498.251748251748
29247780096.0,4498.251748251748
30287780096.0,4498.251748251748
31328780288.0,4498.251748251748
32371780096.0,4498.251748251748
33412780032.0,4498.251748251748
34452780032.0,4498.251748251748
35495780096.0,4498.251748251748
36537780224.0,9500.0
37577779968.0,9500.0
38616780032.0,9500.0
39656780032.0,9500.0
40696780288.0,9500.0
41735780096.0,9500.0
42778780160.0,9500.0
43819780096.0,9500.0
44861780224.0,9500.0
45901780224.0,9500.0
46980780288.0,9274.50980392157
48021779968.0,9274.50980392157
49062780160.0,9274.50980392157
50102780160.0,9274.50980392157
51142780160.0,9274.50980392157
52182780160.0,9274.50980392157
53223780096.0,9274.50980392157
54265780224.0,9274.50980392157
55305780224.0,9274.50980392157
56346780160.0,9274.50980392157
57387780352.0,4470.414201183432
58429779968.0,4470.414201183432
59472780032.0,4470.414201183432
60515780352.0,4470.414201183432
61555780352.0,4470.414201183432
62596780032.0,4470.414201183432
63636780032.0,4470.414201183432
64679780096.0,4470.414201183432
65720780288.0,4470.414201183432
66762780160.0,4173.828125
67813780224.0,4173.828125
68853780224.0,4173.828125
69895780096.0,4173.828125
70935780096.0,4173.828125
71976780288.0,4173.828125
73018780160.0,4173.828125
74058780160.0,4173.828125
75098780160.0,4173.828125
76137780224.0,4173.828125
77177780224.0,4225.0
78217780224.0,4225.0
