Time,Latency
87233536.0,4280.575539568345
1130233344.0,4280.575539568345
2171233280.0,4280.575539568345
3212233472.0,4280.575539568345
4254233600.0,4280.575539568345
5293233408.0,4280.575539568345
6334233344.0,4280.575539568345
7377233408.0,4280.575539568345
8422233344.0,4280.575539568345
9463233280.0,4395.569620253164
10504233472.0,4395.569620253164
11545233408.0,4395.569620253164
12585233408.0,4395.569620253164
13625233408.0,4395.569620253164
14667233280.0,4395.569620253164
15708233472.0,4395.569620253164
16762233344.0,4395.569620253164
17806233600.0,4399.45652173913
18847233536.0,4399.45652173913
19888233216.0,4399.45652173913
20928233472.0,4399.45652173913
21969233408.0,4399.45652173913
23010233600.0,4399.45652173913
24050233600.0,4399.45652173913
25090233344.0,4399.45652173913
26131233280.0,4399.45652173913
27172233472.0,4399.45652173913
28213233408.0,4353.448275862069
29253233408.0,4353.448275862069
30294233344.0,4353.448275862069
31334233344.0,4353.448275862069
32376233472.0,4353.448275862069
33416233472.0,4353.448275862069
34457233408.0,4353.448275862069
35497233408.0,4353.448275862069
36538233344.0,4353.448275862069
37578233344.0,9500.0
38619233536.0,9500.0
39660233472.0,9500.0
40701233408.0,9500.0
41741233408.0,9500.0
42783233536.0,9500.0
43825233408.0,9500.0
44867233280.0,9500.0
45908233472.0,9500.0
46950233344.0,9500.0
47992233472.0,9089.285714285714
49034233344.0,9089.285714285714
50075233280.0,9089.285714285714
51117233408.0,9089.285714285714
52198233600.0,9089.285714285714
53239233280.0,9089.285714285714
54279233280.0,9089.285714285714
55321233408.0,9089.285714285714
56361233408.0,9089.285714285714
57402233600.0,9089.285714285714
58442233344.0,4293.706293706294
59482233344.0,4293.706293706294
60522233344.0,4293.706293706294
61562233344.0,4293.706293706294
62605233408.0,4293.706293706294
63646233344.0,4293.706293706294
64687233280.0,4293.706293706294
65727233280.0,4293.706293706294
66766233344.0,4293.706293706294
67806233600.0,4403.614457831325
68847233536.0,4403.614457831325
69889233408.0,4403.614457831325
70929233408.0,4403.614457831325
71970233344.0,4403.614457831325
73011233536.0,4403.614457831325
74052233216.0,4403.614457831325
75093233408.0,4403.614457831325
76133233408.0,4403.614457831325
77171233280.0,4403.614457831325
78213233408.0,4345.541401273886
