Time,Latency
105037312.0,4159.090909090909
1148037376.0,4265.41095890411
2189037056.0,4265.41095890411
3231037184.0,4265.41095890411
4271037184.0,4265.41095890411
5311037184.0,4265.41095890411
6352037376.0,4265.41095890411
7393037056.0,4265.41095890411
8434037248.0,4265.41095890411
9475037184.0,4265.41095890411
10514037248.0,4265.41095890411
11560037120.0,4331.597222222222
12605037312.0,4331.597222222222
13645037312.0,4331.597222222222
14685037312.0,4331.597222222222
15725037056.0,4331.597222222222
16765037056.0,4331.597222222222
17807037184.0,4331.597222222222
18847037184.0,4331.597222222222
19907037184.0,4331.597222222222
20967037184.0,4331.597222222222
22008037120.0,4412.121212121213
23051037184.0,4412.121212121213
24091037184.0,4412.121212121213
25131037184.0,4412.121212121213
26171037184.0,4412.121212121213
27213037056.0,4412.121212121213
28253037312.0,4412.121212121213
29293037312.0,4412.121212121213
30333037312.0,4412.121212121213
31373037056.0,4482.142857142857
32413037056.0,4482.142857142857
33455037184.0,4482.142857142857
34534037248.0,4482.142857142857
35574037248.0,4482.142857142857
36614036992.0,4482.142857142857
37656037120.0,4482.142857142857
38699037184.0,4482.142857142857
39740037376.0,4482.142857142857
40782036992.0,9500.0
41826037248.0,9500.0
42869037312.0,9500.0
43909037312.0,9500.0
44951037184.0,9500.0
45993037312.0,9500.0
47035037184.0,9500.0
48076037120.0,9500.0
49116037120.0,9500.0
50157037056.0,9500.0
51198037248.0,9205.298013245034
52237037312.0,9205.298013245034
53276037376.0,9205.298013245034
54316037376.0,9205.298013245034
55356037120.0,9205.298013245034
56395037184.0,9205.298013245034
57435037184.0,9205.298013245034
58475037184.0,9205.298013245034
59514037248.0,9205.298013245034
60554037248.0,9205.298013245034
61594037248.0,4570.093457943925
62635037184.0,4570.093457943925
63674037248.0,4570.093457943925
64715037184.0,4570.093457943925
65756037120.0,4570.093457943925
66797037312.0,4570.093457943925
67838036992.0,4570.093457943925
68881037056.0,4570.093457943925
69932037120.0,4570.093457943925
70993037312.0,4416.666666666666
72035037184.0,4416.666666666666
73075037184.0,4416.666666666666
74116037120.0,4416.666666666666
75156037120.0,4416.666666666666
76196037120.0,4416.666666666666
77238037248.0,4416.666666666666
78278037248.0,4416.666666666666
