Time,Latency
83044096.0,4129.310344827586
1125044224.0,4129.310344827586
2167044352.0,4129.310344827586
3216044288.0,4129.310344827586
4260044288.0,4129.310344827586
5301044224.0,4129.310344827586
6341044224.0,4129.310344827586
7383044352.0,4129.310344827586
8429044224.0,4129.310344827586
9468044032.0,4377.358490566037
10511044352.0,4377.358490566037
11556044288.0,4377.358490566037
12596044032.0,4377.358490566037
13637044224.0,4377.358490566037
14677044224.0,4377.358490566037
15718044160.0,4377.358490566037
16760044288.0,4377.358490566037
17800044032.0,4377.358490566037
18840044288.0,4377.358490566037
19881044224.0,4279.720279720281
20921044224.0,4279.720279720281
21961044224.0,4279.720279720281
23001044224.0,4279.720279720281
24041044224.0,4279.720279720281
25082044160.0,4279.720279720281
26131044352.0,4279.720279720281
27180044288.0,4279.720279720281
28224044288.0,4279.720279720281
29286044160.0,4172.535211267606
30327044352.0,4172.535211267606
31367044352.0,4172.535211267606
32407044352.0,4172.535211267606
33448044032.0,4172.535211267606
34490044160.0,4172.535211267606
35534044160.0,4172.535211267606
36575044352.0,4172.535211267606
37616044032.0,4172.535211267606
38656044288.0,4172.535211267606
39697044224.0,9500.0
40737044224.0,9500.0
41818044160.0,9500.0
42865044224.0,9500.0
43905044224.0,9500.0
44946044160.0,9500.0
45988044288.0,9500.0
47029044224.0,9500.0
48069044224.0,9500.0
49109044224.0,8973.282442748092
50150044160.0,8973.282442748092
51190044160.0,8973.282442748092
52230044160.0,8973.282442748092
53275044352.0,8973.282442748092
54320044032.0,8973.282442748092
55360044288.0,8973.282442748092
56401044224.0,8973.282442748092
57441044224.0,8973.282442748092
58481044224.0,8973.282442748092
59521044224.0,4385.9375
60563044096.0,4385.9375
61603044096.0,4385.9375
62658044160.0,4385.9375
63797044224.0,4385.9375
64838044160.0,4385.9375
65878044160.0,4385.9375
66919044352.0,4385.9375
67960044288.0,4385.9375
69000044288.0,4385.9375
70043044096.0,4269.642857142858
71083044096.0,4269.642857142858
72125044224.0,4269.642857142858
73166044416.0,4269.642857142858
74207044096.0,4269.642857142858
75248044288.0,4269.642857142858
76288044288.0,4269.642857142858
77329044224.0,4269.642857142858
78370044416.0,4269.642857142858
