Time,Latency
88032768.0,4449.175824175824
1130032896.0,4449.175824175824
2170032896.0,4449.175824175824
3211032832.0,4449.175824175824
4254032896.0,4592.105263157895
5295032832.0,4592.105263157895
6337032704.0,4592.105263157895
7379032832.0,4592.105263157895
8420032768.0,4592.105263157895
9461032960.0,4592.105263157895
10503032832.0,4592.105263157895
11544032768.0,4592.105263157895
12588032768.0,4592.105263157895
13628032768.0,4510.416666666667
14671032832.0,4510.416666666667
15713032704.0,4510.416666666667
16754032896.0,4510.416666666667
17794032896.0,4510.416666666667
18834032896.0,4510.416666666667
19874032896.0,4510.416666666667
20916032768.0,4510.416666666667
21956032768.0,4510.416666666667
22997032960.0,4510.416666666667
24038032896.0,4493.75
25078032640.0,4493.75
26128032768.0,4493.75
27169032960.0,4493.75
28212032768.0,4493.75
29253032704.0,4493.75
30294032896.0,4493.75
31334032896.0,4493.75
32375032832.0,4493.75
33415032832.0,9405.0
34456032768.0,9405.0
35498032896.0,9405.0
36539032832.0,9405.0
37579032832.0,9405.0
38619032832.0,9405.0
39659032832.0,9405.0
40698032896.0,9405.0
41741032960.0,9405.0
42786032896.0,9405.0
43830032896.0,9500.0
44870032896.0,9500.0
45911032832.0,9500.0
46952032768.0,9500.0
47992032768.0,9500.0
49033032960.0,9500.0
50079032832.0,9500.0
51118032640.0,9500.0
52159032832.0,9500.0
53199032832.0,9500.0
54242032896.0,7530.864197530866
55281032960.0,7530.864197530866
56321032704.0,7530.864197530866
57363032832.0,7530.864197530866
58403032832.0,7530.864197530866
59443032832.0,7530.864197530866
60493032704.0,7530.864197530866
61534032896.0,7530.864197530866
62574032896.0,7530.864197530866
63615032832.0,4246.2962962962965
64654032640.0,4246.2962962962965
65696032768.0,4246.2962962962965
66738032896.0,4246.2962962962965
67778032896.0,4246.2962962962965
68817032960.0,4246.2962962962965
69858032640.0,4246.2962962962965
70899032832.0,4246.2962962962965
71940032768.0,4246.2962962962965
72980032768.0,4246.2962962962965
74020033024.0,4343.103448275862
75061032704.0,4343.103448275862
76104032768.0,4343.103448275862
77149032960.0,4343.103448275862
78189032704.0,4343.103448275862
