Time,Latency
78631168.0,4134.0
1120631040.0,4134.0
2163631104.0,4200.0
3206631168.0,4200.0
4246631168.0,4200.0
5288631040.0,4200.0
6328631296.0,4200.0
7369631232.0,4200.0
8409631232.0,4200.0
9448631040.0,4200.0
10489630976.0,4200.0
11530631168.0,4200.0
12570631168.0,4359.09090909091
13612631296.0,4359.09090909091
14653630976.0,4359.09090909091
15695631104.0,4359.09090909091
16735631104.0,4359.09090909091
17775631104.0,4359.09090909091
18829631232.0,4359.09090909091
19873631232.0,4359.09090909091
20915631104.0,4359.09090909091
21955631104.0,4029.1262135922334
22996631296.0,4029.1262135922334
24039631360.0,4029.1262135922334
25083631104.0,4029.1262135922334
26140631040.0,4029.1262135922334
27183631104.0,4029.1262135922334
28223631360.0,4029.1262135922334
29263631104.0,4029.1262135922334
30305631232.0,4029.1262135922334
31347631104.0,4029.1262135922334
32388631296.0,4665.094339622641
33428631296.0,4665.094339622641
34469630976.0,4665.094339622641
35509631232.0,4665.094339622641
36550631168.0,4665.094339622641
37593631232.0,4665.094339622641
38633631232.0,4665.094339622641
39673630976.0,4665.094339622641
40715631104.0,4665.094339622641
41755631104.0,9500.0
42797631232.0,9500.0
43838631168.0,9500.0
44879631104.0,9500.0
45923631104.0,9500.0
46963631360.0,9500.0
48005630976.0,9500.0
49070631168.0,9500.0
50110631168.0,9500.0
51150631168.0,9500.0
52191631104.0,8785.087719298246
53232631040.0,8785.087719298246
54273631232.0,8785.087719298246
55313631232.0,8785.087719298246
56352631296.0,8785.087719298246
57396631040.0,8785.087719298246
58437631232.0,8785.087719298246
59478631168.0,8785.087719298246
60518631168.0,8785.087719298246
61559631104.0,8785.087719298246
62599631104.0,4293.706293706294
63639631104.0,4293.706293706294
64680631296.0,4293.706293706294
65721631232.0,4293.706293706294
66762631168.0,4293.706293706294
67803631104.0,4293.706293706294
68842631168.0,4293.706293706294
69882631168.0,4293.706293706294
70931631104.0,4293.706293706294
71970631168.0,4293.706293706294
73010631168.0,4301.666666666667
74050631168.0,4301.666666666667
75093631232.0,4301.666666666667
76133631232.0,4301.666666666667
77174631168.0,4301.666666666667
78215631104.0,4301.666666666667
79253631232.0,4301.666666666667
80299631360.0,4301.666666666667
81340631040.0,4301.666666666667
