Time,Latency
81274368.0,4262.867647058823
1125274624.0,4262.867647058823
2167274496.0,4262.867647058823
3207274496.0,4262.867647058823
4248274432.0,4460.382513661203
5289274624.0,4460.382513661203
6329274624.0,4460.382513661203
7370274304.0,4460.382513661203
8411274496.0,4460.382513661203
9451274496.0,4460.382513661203
10491274496.0,4460.382513661203
11531274496.0,4460.382513661203
12573274624.0,4460.382513661203
13617274368.0,4460.382513661203
14657274624.0,4339.285714285715
15698274560.0,4339.285714285715
16739274496.0,4339.285714285715
17779274496.0,4339.285714285715
18819274496.0,4339.285714285715
19860274432.0,4339.285714285715
20901274624.0,4339.285714285715
21941274624.0,4339.285714285715
22982274304.0,4339.285714285715
24023274496.0,4339.285714285715
25064274432.0,4486.486486486487
26105274624.0,4486.486486486487
27145274624.0,4486.486486486487
28185274368.0,4486.486486486487
29226274560.0,4486.486486486487
30267274496.0,4486.486486486487
31310274560.0,4486.486486486487
32351274496.0,4486.486486486487
33392274432.0,4486.486486486487
34439274496.0,9405.0
35480274688.0,9405.0
36521274368.0,9405.0
37560274432.0,9405.0
38603274496.0,9405.0
39643274496.0,9405.0
40684274432.0,9405.0
41725274368.0,9405.0
42765274368.0,9405.0
43806274560.0,9405.0
44851274496.0,9491.847826086956
45892274432.0,9491.847826086956
46933274368.0,9491.847826086956
47973274624.0,9491.847826086956
49015274496.0,9491.847826086956
50056274432.0,9491.847826086956
51096274432.0,9491.847826086956
52136274432.0,9491.847826086956
53178274560.0,9491.847826086956
54219274496.0,4689.606741573034
55260274432.0,4689.606741573034
56302274560.0,4689.606741573034
57342274560.0,4689.606741573034
58384274688.0,4689.606741573034
59424274688.0,4689.606741573034
60464274432.0,4689.606741573034
61506274560.0,4689.606741573034
62545274368.0,4689.606741573034
63587274496.0,4689.606741573034
64628274688.0,4208.984375
65668274432.0,4208.984375
66708274432.0,4208.984375
67749274624.0,4208.984375
68791274496.0,4208.984375
69832274432.0,4208.984375
70874274560.0,4208.984375
71915274496.0,4208.984375
72952274432.0,4208.984375
73992274432.0,4208.984375
75033274624.0,4366.666666666667
76078274560.0,4366.666666666667
77122274560.0,4366.666666666667
