Time,Latency
85450496.0,4328.525641025641
1126450432.0,4328.525641025641
2168450560.0,4328.525641025641
3209450496.0,4328.525641025641
4263450624.0,4328.525641025641
5306450688.0,4328.525641025641
6350450432.0,4230.91603053435
7398450688.0,4230.91603053435
8444450560.0,4230.91603053435
9484450560.0,4230.91603053435
10525450496.0,4230.91603053435
11565450496.0,4230.91603053435
12608450560.0,4230.91603053435
13657450496.0,4230.91603053435
14721450496.0,4230.91603053435
15788450560.0,4286.713286713287
16828450304.0,4286.713286713287
17868450560.0,4286.713286713287
18908450560.0,4286.713286713287
19961450496.0,4286.713286713287
21005450496.0,4286.713286713287
22046450688.0,4286.713286713287
23087450368.0,4286.713286713287
24129450496.0,4286.713286713287
25169450496.0,4286.713286713287
26209450496.0,4336.538461538461
27248450560.0,4336.538461538461
28288450560.0,4336.538461538461
29330450432.0,4336.538461538461
30371450368.0,4336.538461538461
31412450560.0,4336.538461538461
32454450688.0,4336.538461538461
33495450368.0,4336.538461538461
34535450368.0,4336.538461538461
35575450624.0,9410.0
36615450624.0,9410.0
37657450496.0,9410.0
38699450368.0,9410.0
39739450368.0,9410.0
40780450560.0,9410.0
41821450496.0,9410.0
42871450368.0,9410.0
43930450432.0,9410.0
44971450624.0,9410.0
46014450432.0,9500.0
47054450432.0,9500.0
48094450432.0,9500.0
49135450624.0,9500.0
50175450624.0,9500.0
51216450304.0,9500.0
52255450368.0,9500.0
53295450368.0,9500.0
54334450432.0,9500.0
55376450560.0,9500.0
56422450432.0,7423.611111111111
57463450368.0,7423.611111111111
58503450624.0,7423.611111111111
59544450560.0,7423.611111111111
60585450496.0,7423.611111111111
61625450496.0,7423.611111111111
62667450368.0,7423.611111111111
63707450624.0,7423.611111111111
64763450624.0,7423.611111111111
65807450368.0,4344.551282051282
66848450304.0,4344.551282051282
67889450496.0,4344.551282051282
68928450560.0,4344.551282051282
69968450560.0,4344.551282051282
71007450624.0,4344.551282051282
72048450304.0,4344.551282051282
73089450496.0,4344.551282051282
74130450432.0,4344.551282051282
75170450432.0,4344.551282051282
76251450368.0,4465.05376344086
77291450368.0,4465.05376344086
78331450368.0,4465.05376344086
