Time,Latency
86606848.0,4278.368794326241
1128606976.0,4278.368794326241
2168606976.0,4278.368794326241
3208606720.0,4278.368794326241
4251606784.0,4388.719512195123
5291606784.0,4388.719512195123
6335606784.0,4388.719512195123
7377606656.0,4388.719512195123
8423606784.0,4388.719512195123
9465606656.0,4388.719512195123
10506606592.0,4388.719512195123
11547606784.0,4388.719512195123
12588606720.0,4388.719512195123
13629606912.0,4388.719512195123
14674606848.0,4438.524590163935
15714606848.0,4438.524590163935
16754606848.0,4438.524590163935
17796606976.0,4438.524590163935
18837606656.0,4438.524590163935
19879606784.0,4438.524590163935
20919606784.0,4438.524590163935
21960606720.0,4438.524590163935
23000606976.0,4438.524590163935
24044606720.0,4438.524590163935
25085606656.0,4392.857142857142
26127606784.0,4392.857142857142
27205606912.0,4392.857142857142
28245606656.0,4392.857142857142
29285606656.0,4392.857142857142
30326606848.0,4392.857142857142
31366606848.0,4392.857142857142
32410606592.0,4392.857142857142
33471606784.0,4392.857142857142
34532606720.0,9000.0
35573606912.0,9000.0
36613606912.0,9000.0
37655606784.0,9000.0
38695606784.0,9000.0
39736606720.0,9000.0
40777606912.0,9000.0
41818606592.0,9000.0
42861606656.0,9000.0
43901606912.0,9000.0
44942606848.0,9500.0
45986606592.0,9500.0
47026606848.0,9500.0
48069606912.0,9500.0
49110606848.0,9500.0
50151606784.0,9500.0
51192606720.0,9500.0
52233606656.0,9500.0
53274606848.0,9500.0
54314606848.0,9500.0
55354606848.0,8059.782608695652
56394606592.0,8059.782608695652
57435606784.0,8059.782608695652
58478606848.0,8059.782608695652
59520606976.0,8059.782608695652
60560606720.0,8059.782608695652
61601606656.0,8059.782608695652
62642606848.0,8059.782608695652
63682606848.0,8059.782608695652
64727606784.0,4286.206896551725
65768606720.0,4286.206896551725
66809606912.0,4286.206896551725
67848606720.0,4286.206896551725
68889606912.0,4286.206896551725
69929606656.0,4286.206896551725
70969606656.0,4286.206896551725
72010606848.0,4286.206896551725
73051606784.0,4286.206896551725
74093606912.0,4286.206896551725
75133606656.0,4328.525641025641
76177606656.0,4328.525641025641
77217606912.0,4328.525641025641
78257606912.0,4328.525641025641
