Time,Latency
81343232.0,4325.163398692811
1163343360.0,4325.163398692811
2203343360.0,4325.163398692811
3243343360.0,4325.163398692811
4283343360.0,4325.163398692811
5325343488.0,4325.163398692811
6365343488.0,4325.163398692811
7405343488.0,4325.163398692811
8446343168.0,4325.163398692811
9486343424.0,4325.163398692811
10525343232.0,4272.8873239436625
11565343488.0,4272.8873239436625
12611343360.0,4272.8873239436625
13659343360.0,4272.8873239436625
14703343360.0,4272.8873239436625
15744343296.0,4272.8873239436625
16784343296.0,4272.8873239436625
17824343296.0,4272.8873239436625
18864343296.0,4272.8873239436625
19906343424.0,4089.130434782609
20946343168.0,4089.130434782609
21988343296.0,4089.130434782609
23029343488.0,4089.130434782609
24071343360.0,4089.130434782609
25111343360.0,4089.130434782609
26151343360.0,4089.130434782609
27192343296.0,4089.130434782609
28232343296.0,4089.130434782609
29274343424.0,4089.130434782609
30314343424.0,4510.0
31363343360.0,4510.0
32403343360.0,4510.0
33444343296.0,4510.0
34485343232.0,4510.0
35527343360.0,4510.0
36567343360.0,4510.0
37607343360.0,4510.0
38647343360.0,4510.0
39687343360.0,4510.0
40727343360.0,9500.0
41768343296.0,9500.0
42809343488.0,9500.0
43851343360.0,9500.0
44892343296.0,9500.0
45932343296.0,9500.0
46974343424.0,9500.0
48014343424.0,9500.0
49053343488.0,9500.0
50093343232.0,8570.0
51133343232.0,8570.0
52176343296.0,8570.0
53215343360.0,8570.0
54256343552.0,8570.0
55297343232.0,8570.0
56336343296.0,8570.0
57377343232.0,8570.0
58418343424.0,8570.0
59460343552.0,8570.0
60500343296.0,4341.666666666667
61539343360.0,4341.666666666667
62579343360.0,4341.666666666667
63620343296.0,4341.666666666667
64660343296.0,4341.666666666667
65700343552.0,4341.666666666667
66739343360.0,4341.666666666667
67779343360.0,4341.666666666667
68819343360.0,4341.666666666667
69858343424.0,4341.666666666667
70899343360.0,4464.673913043478
71940343552.0,4464.673913043478
72980343552.0,4464.673913043478
74020343296.0,4464.673913043478
75060343296.0,4464.673913043478
76100343296.0,4464.673913043478
77140343296.0,4464.673913043478
