Time,Latency
84406016.0,4027.7777777777787
1124406272.0,4027.7777777777787
2165406208.0,4027.7777777777787
3205406208.0,4027.7777777777787
4248406016.0,4027.7777777777787
5288406016.0,4027.7777777777787
6328406272.0,4027.7777777777787
7368406272.0,4027.7777777777787
8409406208.0,4023.1481481481487
9453406208.0,4023.1481481481487
10495406080.0,4023.1481481481487
11537406208.0,4023.1481481481487
12580406016.0,4023.1481481481487
13621406208.0,4023.1481481481487
14663406080.0,4023.1481481481487
15705406208.0,4023.1481481481487
16746406144.0,4023.1481481481487
17786406144.0,4023.1481481481487
18826406144.0,3787.2340425531906
19869406208.0,3787.2340425531906
20909406208.0,3787.2340425531906
21949405952.0,3787.2340425531906
22990406144.0,3787.2340425531906
24031406080.0,3787.2340425531906
25071406080.0,3787.2340425531906
26112406272.0,3787.2340425531906
27171406080.0,3787.2340425531906
28232406016.0,4038.2352941176478
29273406208.0,4038.2352941176478
30313406208.0,4038.2352941176478
31355406080.0,4038.2352941176478
32396406016.0,4038.2352941176478
33436406016.0,4038.2352941176478
34477406208.0,4038.2352941176478
35518406144.0,4038.2352941176478
36559406080.0,4038.2352941176478
37601406208.0,4038.2352941176478
38643406080.0,9462.962962962964
39683406080.0,9462.962962962964
40724406272.0,9462.962962962964
41765405952.0,9462.962962962964
42805406208.0,9462.962962962964
43846406144.0,9462.962962962964
44887406080.0,9462.962962962964
45928406272.0,9462.962962962964
46969405952.0,9462.962962962964
48010406144.0,9462.962962962964
49051406080.0,9424.479166666668
50091406080.0,9424.479166666668
51130406144.0,9424.479166666668
52171406080.0,9424.479166666668
53212406016.0,9424.479166666668
54253406208.0,9424.479166666668
55294406144.0,9424.479166666668
56335406336.0,9424.479166666668
57376406016.0,9424.479166666668
58418406144.0,4266.666666666668
59459406080.0,4266.666666666668
60500406272.0,4266.666666666668
61541405952.0,4266.666666666668
62583406080.0,4266.666666666668
63623406080.0,4266.666666666668
64662406144.0,4266.666666666668
65703406336.0,4266.666666666668
66743406336.0,4266.666666666668
67784406016.0,4266.666666666668
68824406016.0,4266.666666666668
69868406272.0,4522.093023255814
70908406272.0,4522.093023255814
71948406016.0,4522.093023255814
72989405952.0,4522.093023255814
74030406144.0,4522.093023255814
75071406080.0,4522.093023255814
76112406272.0,4522.093023255814
77184406272.0,4522.093023255814
