Time,Latency
87554048.0,4329.819277108434
1131554048.0,4329.819277108434
2172554240.0,4329.819277108434
3214553856.0,4329.819277108434
4255554048.0,4329.819277108434
5297554176.0,4329.819277108434
6339554048.0,4329.819277108434
7382553856.0,4329.819277108434
8425553920.0,4329.819277108434
9467554048.0,4212.3015873015875
10507554048.0,4212.3015873015875
11549553920.0,4212.3015873015875
12591554048.0,4212.3015873015875
13632553984.0,4212.3015873015875
14673554176.0,4212.3015873015875
15714553856.0,4212.3015873015875
16757553920.0,4212.3015873015875
17799554048.0,4212.3015873015875
18842554112.0,4348.484848484849
19883554048.0,4348.484848484849
20924553984.0,4348.484848484849
21966554112.0,4348.484848484849
23010553856.0,4348.484848484849
24051554048.0,4348.484848484849
25092553984.0,4348.484848484849
26134554112.0,4348.484848484849
27175554048.0,4348.484848484849
28216553984.0,4348.484848484849
29267554048.0,4431.102362204724
30308553984.0,4431.102362204724
31349553920.0,4431.102362204724
32390554112.0,4431.102362204724
33432554240.0,4431.102362204724
34474553856.0,4431.102362204724
35514554112.0,4431.102362204724
36555554048.0,4431.102362204724
37595554048.0,4431.102362204724
38635554048.0,9453.781512605043
39676553984.0,9453.781512605043
40717553920.0,9453.781512605043
41760553984.0,9453.781512605043
42804554240.0,9453.781512605043
43845553920.0,9453.781512605043
44886554112.0,9453.781512605043
45927554048.0,9453.781512605043
46970554112.0,9453.781512605043
48011554048.0,9453.781512605043
49051554048.0,9447.513812154695
50092553984.0,9447.513812154695
51133554176.0,9447.513812154695
52173554176.0,9447.513812154695
53215554048.0,9447.513812154695
54257553920.0,9447.513812154695
55300553984.0,9447.513812154695
56341554176.0,9447.513812154695
57381553920.0,9447.513812154695
58423554048.0,9447.513812154695
59464553984.0,4474.137931034483
60506554112.0,4474.137931034483
61548553984.0,4474.137931034483
62589553920.0,4474.137931034483
63631554048.0,4474.137931034483
64671554048.0,4474.137931034483
65715554048.0,4474.137931034483
66759554048.0,4474.137931034483
67811554048.0,4474.137931034483
68874554112.0,4159.090909090909
69916554240.0,4159.090909090909
70962554112.0,4159.090909090909
72006554112.0,4159.090909090909
73047554048.0,4159.090909090909
74088553984.0,4159.090909090909
75129553920.0,4159.090909090909
76170554112.0,4159.090909090909
77211554048.0,4159.090909090909
